"KPF","KPL","PNV","First Sentence in First Paragraph","First sentence in last Paragraph","First sentence in any of other paragraphs","Sentence location in other paragraphs","Sentence location in first and last paragraph","cosine Similarity with title","common keyphrases with title","sentence centrality","sentence length is short/long","sentence length equation","cue phrases","strong words","number scores","sentence begins with weak word","weak word score in other location in sentence","Label"
"0.375","0.0","0.0","0.0","0.0","0.0","0.23570226039551587","0.0","0.0","0.0","0.8","0.0","0.6111111111111112","0.0","0","0.1111111111111111","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.22941573387056174","0.0","0.0","0.0","0.2","0.0","0.6666666666666666","0.0","0","0.0","0.0","-0.07142857142857142","1"
"0.45833333333333337","0.0","0.0","0.0","0.0","0.0","0.22360679774997896","0.0","0.03317574937877093","1.0","0.4","1.0","0.0","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.2182178902359924","0.0","0.0","0.0","0.8","0.0","0.4444444444444444","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.21320071635561041","0.0","0.0","1.0","0.2","0.0","0.5","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.8","0.0","0.6666666666666666","1.0","0","0.1111111111111111","0.0","0.0","1"
"0.2916666666666667","0.0","1.0","0.0","0.0","0.0","0.19245008972987526","0.0","0.0630375581848521","1.0","0.2","0.0","0.8333333333333334","0.0","0","0.0","0.0","-0.043478260869565216","0"
"0.2916666666666667","0.0","1.0","0.0","0.0","0.0","0.1889822365046136","0.0","0.07272376559328442","1.0","0.2","0.0","0.3888888888888889","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.18569533817705186","0.0","0.0","0.0","0.4","0.0","0.7222222222222222","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.18257418583505536","0.0","0.0","0.0","0.2","0.0","0.3888888888888889","0.0","0","0.0","0.0","0.0","0"
"0.20833333333333334","0.0","0.0","0.0","0.0","0.0","0.1796053020267749","0.0","0.0","0.0","0.8","0.0","0.4444444444444444","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.17677669529663687","0.0","0.0","0.0","0.8","0.0","0.3333333333333333","0.0","0","0.0","0.0","0.0","0"
"0.2916666666666667","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.042522436400528565","1.0","0.8","0.0","1.0","0.0","0","0.1111111111111111","0.0","0.0","0"
"0.20833333333333334","0.0","0.0","0.0","0.0","0.0","0.0","0.7071067811865475","0.0","0.0","0.6","0.0","0.3888888888888889","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5773502691896258","0.0","0.0","0.6","0.0","0.9444444444444444","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.4","0.0","0.3333333333333333","0.0","0","0.0","0.0","0.0","0"
"0.2916666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.4472135954999579","0.0","0.0","0.4","0.0","0.4444444444444444","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4082482904638631","0.0","0.0","0.6","0.0","0.5","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3779644730092272","0.0","0.0","0.4","0.0","0.5","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.35355339059327373","0.0","0.0","0.4","0.0","0.3333333333333333","0.0","0","0.0","0.0","0.0","1"
"0.33333333333333337","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.2061738198921641","1.0","0.2","0.0","0.76","0.0","0","0.0","0.0","0.0","1"
"0.15151515151515152","0.0","1.0","0.0","0.0","0.0","0.0","0.7071067811865475","0.23249527748763862","1.0","0.2","0.0","0.2","0.0","0","0.0","0.0","0.0","0"
"0.12121212121212122","0.0","0.0","0.0","0.0","0.0","0.0","0.5773502691896258","0.0","0.0","0.2","0.0","1.0","0.0","0","0.0","0.0","0.0","0"
"0.15151515151515152","0.0","1.0","0.0","0.0","0.0","0.0","0.5","0.22387713531883058","1.0","0.2","0.0","0.28","0.0","0","0.0","0.0","0.0","0"
"0.09090909090909091","1.0","0.0","0.0","0.0","0.0","0.0","0.4472135954999579","0.0","0.0","1.0","0.0","0.64","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4082482904638631","0.0","0.0","0.6","0.0","0.44","0.0","0","0.0","0.0","0.0","0"
"0.18181818181818182","0.0","0.0","0.0","0.0","0.0","0.0","0.3779644730092272","0.0","0.0","0.4","0.0","0.24","0.0","0","0.25","0.0","0.0","0"
"0.06060606060606061","1.0","0.0","0.0","0.0","0.0","0.0","0.35355339059327373","0.0","0.0","0.8","0.0","0.44","0.0","0","0.0","0.0","0.0","1"
"0.06060606060606061","1.0","0.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.0","0.0","0.8","0.0","0.68","0.5","0","0.0","0.0","-0.07692307692307693","0"
"0.36363636363636365","1.0","0.0","0.0","0.0","0.0","0.0","0.31622776601683794","0.0","0.0","0.4","1.0","0.0","0.0","0","0.75","0.0","0.0","1"
"0.18181818181818182","1.0","1.0","0.0","0.0","0.0","0.0","0.30151134457776363","0.0","0.0","0.4","0.0","0.4","0.0","0","0.0","0.0","0.0","1"
"0.18181818181818182","1.0","1.0","0.0","0.0","0.0","0.0","0.2886751345948129","0.0","0.0","1.0","0.0","0.68","0.0","0","0.0","0.0","0.0","1"
"0.33333333333333337","0.0","1.0","0.0","0.0","0.0","0.0","0.2773500981126146","0.17805545604541193","1.0","0.2","0.0","0.44","0.0","0","0.0","0.0","0.0","0"
"0.18181818181818182","0.0","0.0","0.0","0.0","0.0","0.0","0.2672612419124244","0.0","1.0","0.4","0.0","0.64","0.0","0","0.0","0.0","0.0","1"
"0.18181818181818182","0.0","0.0","0.0","0.0","0.0","0.0","0.2581988897471611","0.0","0.0","0.4","0.0","0.6","0.5","0","0.0","0.0","0.0","1"
"0.15151515151515152","0.0","1.0","0.0","0.0","0.0","0.0","0.25","0.1693982341566627","1.0","0.4","0.0","0.8","0.0","0","0.0","0.0","0.0","1"
"0.24137931034482757","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.14492753623188406","0.0","0","0.0","0.0","0.0","1"
"0.24137931034482757","0.0","0.0","0.0","0.0","0.0","0.0","0.7071067811865475","0.0","1.0","1.0","0.0","0.10144927536231885","0.0","0","0.0","0.0","0.0","0"
"0.3793103448275862","0.0","0.0","0.0","0.0","0.0","0.0","0.5773502691896258","0.0","1.0","1.0","0.0","0.2608695652173913","0.0","0","0.0","0.0","0.0","0"
"0.06896551724137931","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","1.0","0.0","0.10144927536231885","0.0","0","0.0","0.0","0.0","1"
"0.4827586206896552","0.0","0.0","0.0","0.0","0.0","0.0","0.4472135954999579","0.0","1.0","1.0","0.0","1.0","0.0","0","0.0","0.0","-0.010416666666666666","0"
"0.40540540540540543","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.41441198324463413","1.0","0.2","0.0","0.28125","0.0","0","0.0","0.0","0.0","0"
"0.40540540540540543","0.0","1.0","0.0","0.0","0.0","0.0","0.7071067811865475","0.22549499664235764","1.0","0.4","0.0","0.375","0.0","0","0.0","0.0","0.0","1"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5773502691896258","0.0","0.0","0.2","0.0","0.21875","0.0","0","0.0","0.0","0.0","0"
"0.24324324324324326","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.4","0.0","0.5625","0.0","0","0.0","0.0","0.0","1"
"0.24324324324324326","0.0","1.0","0.0","0.0","0.0","0.0","0.4472135954999579","0.07951637046881206","1.0","0.2","0.0","0.84375","0.0","0","0.1111111111111111","0.0","0.0","1"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4082482904638631","0.0","0.0","0.2","0.0","0.15625","0.0","0","0.1111111111111111","0.0","0.0","0"
"0.40540540540540543","0.0","1.0","0.0","0.0","0.0","0.0","0.3779644730092272","0.3080910029595977","1.0","0.4","0.0","0.25","0.0","0","0.0","0.0","-0.1111111111111111","1"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.35355339059327373","0.0","0.0","0.2","0.0","0.125","0.0","0","0.1111111111111111","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.0","0.0","0.2","0.0","0.375","0.0","0","0.1111111111111111","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.31622776601683794","0.0","0.0","0.4","0.0","0.21875","0.0","0","0.1111111111111111","0.0","0.0","0"
"0.08108108108108109","0.0","0.0","0.0","0.0","0.0","0.0","0.30151134457776363","0.0","0.0","0.4","0.0","0.1875","0.0","0","0.0","0.0","-0.09090909090909091","0"
"0.5405405405405406","0.0","1.0","0.0","0.0","0.0","0.0","0.2886751345948129","0.15320109104457713","1.0","1.0","0.0","0.8125","0.0","0","0.0","0.0","0.0","0"
"0.24324324324324326","0.0","1.0","0.0","0.0","0.0","0.0","0.2773500981126146","0.09909198005544474","1.0","0.4","0.0","0.34375","1.0","0","0.0","0.0","0.0","0"
"0.08108108108108109","0.0","0.0","0.0","0.0","0.0","0.0","0.2672612419124244","0.08450063801388372","0.0","0.4","0.0","0.25","0.0","0","0.0","0.0","0.0","0"
"0.5945945945945946","1.0","1.0","0.0","0.0","0.0","0.0","0.2581988897471611","0.12581914645198428","1.0","0.4","1.0","0.0","0.0","0","0.0","0.0","-0.02564102564102564","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0","0.4","0.0","0.03125","0.0","0","0.0","0.0","0.0","0"
"0.05405405405405406","1.0","1.0","0.0","0.0","0.0","0.0","0.24253562503633297","0.0","0.0","0.4","0.0","0.28125","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.23570226039551587","0.0","0.0","0.4","0.0","0.34375","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.22941573387056174","0.0","0.0","0.4","0.0","0.5","0.0","0","0.1111111111111111","0.0","0.0","1"
"0.32432432432432434","0.0","0.0","0.0","0.0","0.0","0.0","0.22360679774997896","0.05318166480967009","1.0","0.2","0.0","1.0","0.0","0","0.2222222222222222","0.0","0.0","1"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2182178902359924","0.0","0.0","0.2","0.0","0.46875","0.0","0","0.1111111111111111","0.0","0.0","0"
"0.4864864864864865","0.0","0.0","0.0","0.0","0.0","0.0","0.21320071635561041","0.17916929668521986","1.0","0.2","0.0","0.5625","0.0","0","0.0","0.0","0.0","0"
"0.18518518518518517","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.3333333333333333","0.0","0.22950819672131148","0.0","0","0.0","0.0","0.0","1"
"0.2222222222222222","1.0","1.0","0.0","0.0","0.0","0.0","0.7071067811865475","0.0","0.0","0.6666666666666666","0.0","0.2459016393442623","0.0","0","0.0","0.0","0.0","1"
"0.2962962962962963","0.0","0.0","0.0","0.0","0.0","0.0","0.5773502691896258","0.0","0.0","0.3333333333333333","0.0","0.3114754098360656","0.0","0","0.125","0.0","0.0","1"
"0.37037037037037035","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","1.0","0.0","0.18032786885245902","0.0","0","0.0","0.0","0.0","1"
"0.25925925925925924","0.0","1.0","0.0","0.0","0.0","0.0","0.4472135954999579","0.0","1.0","0.3333333333333333","0.0","0.2786885245901639","0.0","0","0.5","0.0","-0.07407407407407407","0"
"0.6296296296296295","0.0","0.0","0.0","0.0","0.0","0.0","0.4082482904638631","0.0","1.0","0.3333333333333333","0.0","0.6065573770491803","0.0","0","0.0","0.0","0.0","0"
"0.4444444444444444","0.0","0.0","0.0","0.0","0.0","0.0","0.3779644730092272","0.0","0.0","1.0","0.0","0.21311475409836064","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.35355339059327373","0.0","0.0","0.3333333333333333","0.0","0.16393442622950818","0.0","0","0.0","0.0","0.0","0"
"0.3333333333333333","1.0","1.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.0","1.0","1.0","0.0","0.22950819672131148","0.0","0","0.0","0.0","0.0","1"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.31622776601683794","0.0","0.0","0.3333333333333333","0.0","0.13114754098360656","0.0","0","0.0","0.0","0.0","0"
"0.2962962962962963","0.0","0.0","0.0","0.0","0.0","0.0","0.30151134457776363","0.0","0.0","1.0","0.0","0.7049180327868853","0.0","0","0.125","0.0","0.0","0"
"0.4074074074074074","0.0","0.0","0.0","0.0","0.0","0.0","0.2886751345948129","0.0","1.0","0.6666666666666666","0.0","1.0","0.0","0","0.25","0.0","0.0","0"
"0.5454545454545454","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.21604018885309992","1.0","1.0","0.0","0.6585365853658537","0.0","0","0.4","0.0","0.0","1"
"0.4090909090909091","1.0","1.0","0.0","0.0","0.0","0.0","0.7071067811865475","0.0","1.0","0.6666666666666666","0.0","0.7560975609756098","0.0","0","0.1","0.0","-0.022727272727272728","0"
"0.18181818181818182","0.0","0.0","0.0","0.0","0.0","0.0","0.5773502691896258","0.0","0.0","0.3333333333333333","0.0","0.21951219512195122","0.0","0","0.0","0.0","-0.09090909090909091","0"
"0.09090909090909091","1.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.6666666666666666","0.0","0.5853658536585366","0.0","0","0.2","0.0","-0.030303030303030304","0"
"0.2727272727272727","0.0","1.0","0.0","0.0","0.0","0.0","0.4472135954999579","0.0","1.0","1.0","0.0","0.2926829268292683","0.0","0","0.0","0.0","0.0","0"
"0.5454545454545454","0.0","0.0","0.0","0.0","0.0","0.0","0.4082482904638631","0.0","1.0","0.6666666666666666","0.0","0.36585365853658536","0.0","1","0.1","0.0","0.0","0"
"0.6363636363636364","1.0","1.0","0.0","0.0","0.0","0.0","0.3779644730092272","0.0","1.0","0.6666666666666666","0.0","1.0","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.35355339059327373","0.0","0.0","0.3333333333333333","0.0","0.36585365853658536","0.0","0","0.1","0.0","0.0","0"
"0.4545454545454546","1.0","1.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.0","1.0","0.3333333333333333","0.0","0.5609756097560976","0.0","0","0.1","0.0","0.0","0"
"0.23529411764705882","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.10379746055178121","0.0","0.75","0.0","1.0","0.0","0","0.0","0.0","-0.043478260869565216","1"
"0.11764705882352941","1.0","0.0","0.0","0.0","0.0","0.0","0.7071067811865475","0.1775476709849286","0.0","1.0","0.0","0.6842105263157895","0.0","0","0.0","0.0","0.0","1"
"0.3529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.5773502691896258","0.1861106205712474","0.0","1.0","0.0","0.42105263157894735","0.0","0","0.0","0.0","0.0","0"
"0.11764705882352941","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.05233153222785488","0.0","0.25","1.0","0.0","0.3333333333333333","0","0.0","0.0","0.0","0"
"0.1764705882352941","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.12879715692283292","0.0","0.75","1.0","0.0","0.6666666666666666","0","0.0","0.0","0.0","0"
"0.23529411764705882","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.631578947368421","0.0","0","0.25","0.0","0.0","0"
"0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.7071067811865475","0.0","0.0","0.25","0.0","0.47368421052631576","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5773502691896258","0.0","0.0","0.25","0.0","0.15789473684210525","0.0","0","0.0","1.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.5","0.0","0.3157894736842105","0.0","0","0.0","0.0","0.0","0"
"0.47058823529411764","0.0","0.0","0.0","0.0","0.0","0.0","0.4472135954999579","0.0","0.0","0.5","0.0","0.8947368421052632","0.0","0","0.5","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4082482904638631","0.0","0.0","0.5","0.0","0.47368421052631576","0.0","0","0.0","0.0","0.0","0"
"0.23529411764705882","1.0","0.0","0.0","0.0","0.0","0.0","0.3779644730092272","0.0","0.0","0.5","0.0","0.42105263157894735","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.35355339059327373","0.0","0.0","0.25","0.0","0.15789473684210525","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.0","0.0","0.5","0.0","0.3684210526315789","0.0","0","0.25","0.0","0.0","0"
"0.3421052631578947","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.3333333333333333","0.0","0.24444444444444444","0.0","0","0.0","0.0","0.0","1"
"0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.7071067811865475","0.0","1.0","1.0","0.0","0.8222222222222222","0.0","0","0.0","0.0","0.0","0"
"0.5263157894736842","0.0","0.0","0.0","0.0","0.0","0.0","0.5773502691896258","0.0","1.0","0.3333333333333333","0.0","0.4","0.0","0","0.0","0.0","-0.047619047619047616","0"
"0.3684210526315789","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","1.0","0.3333333333333333","0.0","1.0","0.5","0","0.0","0.0","0.0","0"
"0.5","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.6666666666666666","0.0","0.37777777777777777","0.0","0","0.0","0.0","0.0","0"
"0.6578947368421052","0.0","0.0","0.0","0.0","0.0","0.4082482904638631","0.0","0.0","1.0","0.6666666666666666","0.0","0.6222222222222222","0.0","0","0.0","0.0","-0.027777777777777776","0"
"0.39473684210526316","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.3333333333333333","0.0","0.4666666666666667","0.5","0","0.0","0.0","0.0","1"
"0.15789473684210525","0.0","0.0","0.0","0.0","0.0","0.30151134457776363","0.0","0.0","0.0","0.6666666666666666","0.0","0.7333333333333333","0.0","0","0.0","0.0","-0.02127659574468085","0"
"0.15789473684210525","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.6666666666666666","0.0","0.26666666666666666","0.0","0","0.0","0.0","0.0","0"
"0.42105263157894735","0.0","0.0","0.0","0.0","0.0","0.0","0.7071067811865475","0.0","1.0","0.3333333333333333","0.0","0.35555555555555557","0.0","0","0.0","0.0","0.0","0"
"0.6341463414634146","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.14285714285714285","0.0","0.9428571428571428","0.0","0","0.0","0.0","0.0","1"
"0.34146341463414637","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.42857142857142855","0.0","0.6285714285714286","0.0","0","0.0","0.0","0.0","1"
"0.0","0.0","0.0","0.0","0.0","0.0","0.4082482904638631","0.0","0.0","0.0","0.14285714285714285","0.0","0.6285714285714286","0.0","0","0.0","0.0","-0.03125","1"
"0.1951219512195122","0.0","0.0","0.0","0.0","0.0","0.3779644730092272","0.0","0.0","1.0","0.2857142857142857","0.0","0.17142857142857143","0.5","0","0.0","0.0","0.0","0"
"0.5609756097560976","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.2857142857142857","0.0","0.17142857142857143","0.0","0","0.0","0.0","0.0","0"
"0.24390243902439024","1.0","0.0","0.0","0.0","0.0","0.30151134457776363","0.0","0.0","0.0","0.42857142857142855","0.0","0.5428571428571428","0.0","0","0.0","0.0","0.0","0"
"0.2682926829268293","0.0","0.0","0.0","0.0","0.0","0.2886751345948129","0.0","0.0","1.0","0.42857142857142855","0.0","0.2571428571428571","0.5","0","0.0","0.0","0.0","0"
"0.4390243902439025","0.0","0.0","0.0","0.0","0.0","0.2773500981126146","0.0","0.0","1.0","1.0","0.0","1.0","0.0","0","0.0","0.0","-0.04081632653061224","0"
"0.29268292682926833","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.2857142857142857","0.0","0.9428571428571428","0.0","0","0.0","0.0","-0.023255813953488372","0"
"0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.14285714285714285","0.0","0.3142857142857143","0.0","0","0.0","0.0","-0.07692307692307693","0"
"0.7073170731707318","1.0","0.0","0.0","0.0","0.0","0.19245008972987526","0.0","0.0","1.0","0.5714285714285714","0.0","0.9714285714285714","0.0","0","0.0","0.0","0.0","0"
"0.2682926829268293","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.14285714285714285","0.0","0.42857142857142855","0.0","0","0.0","0.0","0.0","0"
"0.5365853658536586","1.0","0.0","0.0","0.0","0.0","0.0","0.7071067811865475","0.0","1.0","0.2857142857142857","0.0","0.34285714285714286","0.0","0","0.0","0.0","0.0","0"
"0.4634146341463415","0.0","0.0","0.0","0.0","0.0","0.0","0.5773502691896258","0.0","1.0","0.42857142857142855","0.0","0.2","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.42857142857142855","0.0","0.37142857142857144","0.0","0","0.0","0.0","-0.0625","0"
"0.7317073170731707","0.0","0.0","0.0","0.0","0.0","0.0","0.4472135954999579","0.0","1.0","0.2857142857142857","0.0","0.42857142857142855","0.0","0","0.0","0.0","0.0","0"
"0.1951219512195122","0.0","0.0","0.0","0.0","0.0","0.0","0.4082482904638631","0.0","0.0","0.7142857142857143","0.0","0.37142857142857144","0.0","0","0.0","0.0","0.0","0"
"0.1951219512195122","0.0","0.0","0.0","0.0","0.0","0.0","0.3779644730092272","0.0","0.0","0.2857142857142857","0.0","0.17142857142857143","0.0","0","0.0","0.0","0.0","0"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.35355339059327373","0.0","0.0","0.14285714285714285","0.0","0.6571428571428571","0.0","0","0.0","0.0","0.0","0"
"0.2682926829268293","0.0","0.0","0.0","0.0","0.0","0.0","0.3333333333333333","0.0","1.0","0.42857142857142855","0.0","0.37142857142857144","0.0","0","0.0","0.0","0.0","0"
"0.6585365853658537","0.0","0.0","0.0","0.0","0.0","0.0","0.31622776601683794","0.0","1.0","0.2857142857142857","0.0","0.4","0.0","0","0.0","0.0","0.0","0"
"0.5526315789473684","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.5","0.0","0.4246575342465753","0.0","0","0.0","0.0","-0.023809523809523808","0"
"0.02631578947368421","1.0","0.0","0.0","0.0","0.0","0.0","0.7071067811865475","0.0","0.0","0.5","0.0","0.2602739726027397","0.0","0","0.0","0.0","0.0","1"
"0.3157894736842105","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.5","0.0","0.1917808219178082","0.0","0","0.0","0.0","0.0","1"
"0.3421052631578947","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.589041095890411","0.0","0","0.0","0.0","0.0","0"
"0.3684210526315789","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.5","0.0","0.0273972602739726","0.0","0","0.0","0.0","0.0","0"
"0.42105263157894735","1.0","1.0","0.0","0.0","0.0","0.23570226039551587","0.0","0.0","1.0","0.75","1.0","0.0","0.0","0","0.0","0.0","0.0","0"
"0.5","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.5","0.0","0.0547945205479452","0.0","0","0.0","0.0","0.0","0"
"0.5","0.0","0.0","0.0","0.0","0.0","0.19245008972987526","0.0","0.0","1.0","0.5","0.0","0.3013698630136986","0.0","0","0.0","0.0","0.0","0"
"0.5526315789473684","1.0","1.0","0.0","0.0","0.0","0.1889822365046136","0.0","0.0","1.0","0.25","0.0","0.2054794520547945","0.0","0","0.0","0.0","-0.043478260869565216","0"
"0.23684210526315788","1.0","0.0","0.0","0.0","0.0","0.18569533817705186","0.0","0.0","0.0","0.5","0.0","0.1643835616438356","0.0","0","0.0","0.0","0.0","0"
"0.5","0.0","0.0","0.0","0.0","0.0","0.18257418583505536","0.0","0.0","1.0","0.25","0.0","0.3424657534246575","0.0","0","0.0","0.0","0.0","0"
"0.5","0.0","0.0","0.0","0.0","0.0","0.1796053020267749","0.0","0.0","1.0","0.25","0.0","0.136986301369863","0.0","0","0.0","0.0","0.0","0"
"0.3157894736842105","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.5","0.0","0.0273972602739726","0.0","0","0.0","0.0","0.0","0"
"0.3157894736842105","0.0","1.0","0.0","0.0","0.0","0.0","0.7071067811865475","0.0","1.0","1.0","0.0","1.0","1.0","0","0.0","0.0","-0.030303030303030304","0"
"0.3","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.10991550851097995","0.0","1.0","0.0","0.7884615384615384","0.0","0","0.4","0.0","0.0","1"
"0.33333333333333337","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","0","0.0","0.0","0.0","1"
